2024-02-10T20:00:00.000Z;HUMIDITY;89.53;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T20:00:00.000Z;TEMPERATURE;6.73;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T21:00:00.000Z;PM1;18.9;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T21:00:00.000Z;PM25;27.48;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T21:00:00.000Z;PM10;34.45;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T21:00:00.000Z;PRESSURE;994.37;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T21:00:00.000Z;HUMIDITY;90.97;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T21:00:00.000Z;TEMPERATURE;6.49;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T22:00:00.000Z;PM1;19.26;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T22:00:00.000Z;PM25;28.02;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T22:00:00.000Z;PM10;35.27;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T22:00:00.000Z;PRESSURE;994.43;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T22:00:00.000Z;HUMIDITY;89.5;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T22:00:00.000Z;TEMPERATURE;6.73;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T23:00:00.000Z;PM1;18.85;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T23:00:00.000Z;PM25;27.62;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T23:00:00.000Z;PM10;34.59;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T23:00:00.000Z;PRESSURE;994.45;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T23:00:00.000Z;HUMIDITY;88.81;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T23:00:00.000Z;TEMPERATURE;6.86;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-11T00:00:00.000Z;PM1;18.29;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-11T00:00:00.000Z;PM25;26.38;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-11T00:00:00.000Z;PM10;32.75;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-11T00:00:00.000Z;PRESSURE;994.05;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-11T00:00:00.000Z;HUMIDITY;89.44;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-11T00:00:00.000Z;TEMPERATURE;7.02;9910;Polska, Kraków, Studencka;50.062418,19.928368
